Customer ID,Country,Total Spending,Frequency,First Purchase,Last Purchase,Tenure,Churn,Segment
13754.0,United Kingdom,164.45000000000002,1,2010-09-28 15:29:00,2010-09-28 15:29:00,0,0,0
13756.0,United Kingdom,4017.980000000001,10,2009-12-15 15:18:00,2010-12-07 11:41:00,356,0,3
13757.0,United Kingdom,195.55,1,2010-02-03 12:37:00,2010-02-03 12:37:00,0,1,0
13758.0,United Kingdom,6226.43,10,2009-12-01 10:06:00,2010-12-08 15:39:00,372,0,3
13760.0,United Kingdom,1076.85,3,2010-04-25 13:10:00,2010-10-31 15:18:00,189,0,3
13761.0,United Kingdom,881.52,4,2010-02-21 11:08:00,2010-07-25 12:50:00,154,1,3
13762.0,United Kingdom,2165.76,4,2010-01-10 12:13:00,2010-04-25 15:51:00,105,1,0
13763.0,United Kingdom,3502.48,2,2010-09-30 17:39:00,2010-10-18 13:25:00,17,0,0
13764.0,United Kingdom,1431.5,3,2010-03-07 12:56:00,2010-05-19 15:47:00,73,1,0
13765.0,United Kingdom,352.821,1,2010-02-24 13:46:00,2010-02-24 13:46:00,0,1,0
13766.0,United Kingdom,190.35,1,2010-08-01 14:25:00,2010-08-01 14:25:00,0,1,0
13767.0,United Kingdom,18320.17,39,2009-12-01 10:52:00,2010-12-05 13:29:00,369,0,1
13768.0,United Kingdom,875.97,2,2009-12-09 10:25:00,2009-12-13 10:41:00,4,1,0
13769.0,United Kingdom,3003.9100000000003,11,2009-12-16 11:59:00,2010-12-07 13:28:00,356,0,3
13770.0,United Kingdom,785.37,4,2009-12-09 14:44:00,2010-10-13 15:10:00,308,0,3
13771.0,United Kingdom,3094.37,5,2010-02-25 12:37:00,2010-06-24 13:42:00,119,1,0
13772.0,United Kingdom,1982.09,5,2010-02-23 13:55:00,2010-11-04 13:14:00,253,0,3
13773.0,United Kingdom,301.54,2,2010-02-18 10:27:00,2010-11-08 11:49:00,263,0,3
13775.0,United Kingdom,1049.66,1,2010-04-28 12:15:00,2010-04-28 12:15:00,0,1,0
13776.0,United Kingdom,623.98,2,2010-10-07 16:07:00,2010-10-07 16:11:00,0,0,0
13777.0,United Kingdom,30501.26,37,2009-12-02 09:47:00,2010-12-08 15:35:00,371,0,1
13778.0,United Kingdom,945.79,3,2010-05-23 13:34:00,2010-08-05 14:52:00,74,1,0
13779.0,United Kingdom,161.13,1,2010-07-12 11:24:00,2010-07-12 11:24:00,0,1,0
13780.0,United Kingdom,375.81,1,2010-10-28 19:51:00,2010-10-28 19:51:00,0,0,0
13781.0,United Kingdom,650.99,2,2009-12-18 15:46:00,2010-04-26 14:30:00,128,1,0
13782.0,United Kingdom,881.72,7,2009-12-06 12:52:00,2010-09-12 10:40:00,279,0,3
13783.0,United Kingdom,1542.09,4,2010-02-04 13:47:00,2010-08-09 09:23:00,185,1,3
13784.0,United Kingdom,447.44,3,2010-09-15 12:27:00,2010-10-01 08:19:00,15,0,0
13785.0,United Kingdom,542.49,4,2010-09-05 16:01:00,2010-10-07 09:25:00,31,0,0
13786.0,United Kingdom,3128.54,6,2009-12-03 15:32:00,2010-12-07 13:53:00,368,0,3
13787.0,United Kingdom,913.46,4,2010-01-14 10:13:00,2010-09-07 11:55:00,236,1,3
13788.0,United Kingdom,3.75,1,2010-07-22 15:50:00,2010-07-22 15:50:00,0,1,0
13789.0,United Kingdom,239.46,1,2010-11-16 15:31:00,2010-11-16 15:31:00,0,0,0
13792.0,United Kingdom,188.4,1,2010-10-13 11:05:00,2010-10-13 11:05:00,0,0,0
13793.0,United Kingdom,96.0,1,2010-03-03 08:25:00,2010-03-03 08:25:00,0,1,0
13794.0,United Kingdom,126.03,1,2010-06-11 12:30:00,2010-06-11 12:30:00,0,1,0
13795.0,United Kingdom,836.3,4,2010-03-12 12:44:00,2010-11-16 17:25:00,249,0,3
13796.0,United Kingdom,289.7,1,2010-07-28 14:45:00,2010-07-28 14:45:00,0,1,0
13797.0,United Kingdom,1179.45,3,2010-03-02 12:17:00,2010-09-29 10:34:00,210,0,3
13798.0,United Kingdom,38683.02,54,2009-12-08 16:21:00,2010-12-02 17:24:00,359,0,1
13799.0,United Kingdom,2114.71,7,2010-03-05 16:39:00,2010-09-21 12:02:00,199,0,3
13800.0,United Kingdom,1121.24,2,2009-12-03 10:03:00,2010-10-05 14:19:00,306,0,3
13802.0,United Kingdom,21659.69,16,2010-02-16 10:11:00,2010-11-30 12:28:00,287,0,1
13803.0,United Kingdom,1061.84,2,2010-03-31 10:00:00,2010-10-04 10:52:00,187,0,3
13804.0,United Kingdom,572.73,2,2010-09-29 10:26:00,2010-09-30 16:20:00,1,0,0
13807.0,United Kingdom,422.2,3,2009-12-04 12:41:00,2010-12-07 15:48:00,368,0,3
13809.0,Cyprus,524.65,2,2010-09-05 11:42:00,2010-11-10 09:35:00,65,0,0
13813.0,Germany,1398.61,4,2009-12-06 10:16:00,2010-06-30 08:50:00,205,1,3
13814.0,Germany,678.2,1,2010-06-30 14:12:00,2010-06-30 14:12:00,0,1,0
13815.0,Germany,3448.38,4,2010-02-12 10:26:00,2010-10-29 11:42:00,259,0,3
13818.0,United Kingdom,61.28,1,2010-10-06 12:35:00,2010-10-06 12:35:00,0,0,0
13819.0,United Kingdom,1502.0,3,2009-12-01 16:18:00,2010-02-08 15:30:00,68,1,0
13820.0,United Kingdom,660.65,3,2010-01-28 12:26:00,2010-10-17 13:46:00,262,0,3
13821.0,United Kingdom,1025.09,4,2010-01-04 13:36:00,2010-11-11 13:24:00,310,0,3
13823.0,United Kingdom,2445.79,5,2009-12-15 14:34:00,2010-11-24 13:32:00,343,0,3
13824.0,United Kingdom,1615.82,7,2010-03-12 15:17:00,2010-11-25 17:33:00,258,0,3
13825.0,United Kingdom,255.59,2,2009-12-09 14:30:00,2010-03-28 11:02:00,108,1,0
13829.0,United Kingdom,102.0,1,2010-10-14 18:19:00,2010-10-14 18:19:00,0,0,0
13830.0,United Kingdom,156.85000000000002,1,2010-05-07 12:24:00,2010-05-07 12:24:00,0,1,0
13831.0,United Kingdom,4820.59,13,2009-12-10 14:50:00,2010-12-05 12:13:00,359,0,3
13832.0,United Kingdom,561.49,1,2010-10-13 14:41:00,2010-10-13 14:41:00,0,0,0
13833.0,United Kingdom,316.56,1,2010-10-31 14:11:00,2010-10-31 14:11:00,0,0,0
13834.0,United Kingdom,324.19,2,2010-02-08 12:52:00,2010-05-12 10:27:00,92,1,0
13835.0,United Kingdom,260.7,3,2010-03-04 08:26:00,2010-07-08 11:50:00,126,1,0
13836.0,United Kingdom,620.37,2,2010-10-21 13:27:00,2010-11-05 13:31:00,15,0,0
13838.0,United Kingdom,1274.36,7,2010-05-09 11:40:00,2010-12-05 10:45:00,209,0,3
13839.0,United Kingdom,139.95000000000002,1,2010-08-10 13:52:00,2010-08-10 13:52:00,0,1,0
13840.0,United Kingdom,651.4,1,2010-10-19 13:34:00,2010-10-19 13:34:00,0,0,0
13842.0,United Kingdom,2244.29,10,2010-02-16 15:54:00,2010-12-08 10:39:00,294,0,3
13843.0,United Kingdom,319.75,1,2010-11-23 17:48:00,2010-11-23 17:48:00,0,0,0
13846.0,United Kingdom,442.73,1,2010-11-05 09:47:00,2010-11-05 09:47:00,0,0,0
13847.0,United Kingdom,310.72,1,2009-12-20 10:41:00,2009-12-20 10:41:00,0,1,0
13848.0,United Kingdom,2080.0,6,2009-12-09 16:17:00,2010-12-08 15:10:00,363,0,3
13849.0,United Kingdom,1931.35,3,2010-03-25 12:03:00,2010-11-07 12:13:00,227,0,3
13851.0,United Kingdom,1955.0,5,2010-01-29 11:54:00,2010-11-25 11:34:00,299,0,3
13852.0,United Kingdom,187.35,1,2010-04-08 09:06:00,2010-04-08 09:06:00,0,1,0
13854.0,United Kingdom,4144.44,15,2010-01-08 11:28:00,2010-12-09 10:48:00,334,0,3
13855.0,United Kingdom,1310.34,4,2009-12-08 16:56:00,2010-07-27 09:53:00,230,1,3
13856.0,United Kingdom,753.53,8,2010-03-30 15:40:00,2010-09-02 18:24:00,156,1,3
13857.0,United Kingdom,1001.01,6,2010-05-17 14:21:00,2010-11-11 12:54:00,177,0,3
13859.0,United Kingdom,314.7,1,2010-06-28 15:36:00,2010-06-28 15:36:00,0,1,0
13861.0,United Kingdom,273.26,2,2010-06-27 11:37:00,2010-10-06 14:20:00,101,0,0
13862.0,United Kingdom,346.73,1,2010-11-15 13:43:00,2010-11-15 13:43:00,0,0,0
13863.0,United Kingdom,933.77,3,2010-04-25 13:09:00,2010-08-31 12:57:00,127,1,0
13864.0,United Kingdom,662.4000000000001,1,2010-11-18 12:50:00,2010-11-18 12:50:00,0,0,0
13869.0,United Kingdom,5006.62,6,2010-01-17 14:53:00,2010-11-23 13:36:00,309,0,3
13870.0,United Kingdom,2941.14,7,2010-02-08 12:08:00,2010-11-17 15:47:00,282,0,3
13871.0,United Kingdom,1482.6,4,2009-12-20 13:09:00,2010-10-07 12:56:00,290,0,3
13872.0,United Kingdom,919.57,3,2009-12-14 09:56:00,2010-06-30 15:35:00,198,1,3
13873.0,United Kingdom,649.32,5,2010-03-03 12:31:00,2010-11-21 11:47:00,262,0,3
13874.0,United Kingdom,1508.7,6,2010-02-04 18:39:00,2010-07-23 12:59:00,168,1,3
13875.0,United Kingdom,3027.58,9,2009-12-17 10:30:00,2010-11-17 13:12:00,335,0,3
13877.0,United Kingdom,332.44,2,2010-01-19 10:53:00,2010-08-26 17:19:00,219,1,3
13878.0,United Kingdom,1191.53,3,2010-04-14 13:50:00,2010-06-10 10:15:00,56,1,0
13879.0,United Kingdom,395.5,1,2010-03-04 10:49:00,2010-03-04 10:49:00,0,1,0
13880.0,United Kingdom,1171.89,5,2010-05-26 14:29:00,2010-12-07 14:00:00,194,0,3
13881.0,United Kingdom,28019.58,23,2010-03-04 14:41:00,2010-11-29 16:24:00,270,0,1
13883.0,United Kingdom,3885.54,10,2009-12-08 17:26:00,2010-11-01 14:45:00,327,0,3
13884.0,United Kingdom,1100.88,5,2010-08-26 19:57:00,2010-11-28 11:45:00,93,0,0
13888.0,United Kingdom,1563.42,5,2010-05-13 11:57:00,2010-10-31 11:09:00,170,0,3
13889.0,United Kingdom,1574.3300000000002,5,2010-01-22 14:32:00,2010-11-22 13:25:00,303,0,3
13890.0,United Kingdom,1043.57,4,2009-12-06 15:15:00,2010-11-30 12:46:00,358,0,3
13891.0,United Kingdom,863.5600000000001,3,2010-05-06 16:02:00,2010-11-26 15:57:00,203,0,3
13892.0,United Kingdom,634.68,2,2010-05-13 10:32:00,2010-08-19 09:07:00,97,1,0
13895.0,United Kingdom,1415.45,2,2009-12-03 13:09:00,2010-07-12 10:46:00,220,1,3
13896.0,United Kingdom,388.55,1,2010-03-24 08:55:00,2010-03-24 08:55:00,0,1,0
13897.0,United Kingdom,849.56,2,2010-01-31 13:48:00,2010-09-27 13:36:00,238,0,3
13898.0,United Kingdom,530.47,1,2010-10-24 15:42:00,2010-10-24 15:42:00,0,0,0
13900.0,United Kingdom,869.64,3,2010-03-25 13:46:00,2010-11-15 14:48:00,235,0,3
13901.0,United Kingdom,2809.14,10,2010-01-05 09:29:00,2010-11-30 15:21:00,329,0,3
13902.0,Denmark,34095.26,5,2009-12-15 10:02:00,2010-03-17 13:09:00,92,1,3
13903.0,United Kingdom,165.45000000000002,1,2010-11-04 17:44:00,2010-11-04 17:44:00,0,0,0
13905.0,United Kingdom,312.65,1,2009-12-07 11:41:00,2009-12-07 11:41:00,0,1,0
13906.0,United Kingdom,42.0,1,2010-10-26 15:00:00,2010-10-26 15:00:00,0,0,0
13907.0,United Kingdom,136.8,1,2010-01-17 12:22:00,2010-01-17 12:22:00,0,1,0
13909.0,United Kingdom,286.6,2,2010-07-06 16:52:00,2010-10-12 17:22:00,98,0,0
13911.0,United Kingdom,1654.08,11,2010-03-01 16:31:00,2010-11-25 16:16:00,268,0,3
13912.0,United Kingdom,124.95,1,2010-10-12 08:43:00,2010-10-12 08:43:00,0,0,0
13913.0,United Kingdom,42.22,1,2010-07-21 10:11:00,2010-07-21 10:11:00,0,1,0
13915.0,United Kingdom,70.80000000000001,1,2010-11-10 15:17:00,2010-11-10 15:17:00,0,0,0
13916.0,United Kingdom,1275.81,4,2010-02-02 10:06:00,2010-09-02 10:04:00,211,1,3
13919.0,Denmark,975.87,2,2010-06-17 09:30:00,2010-10-11 11:53:00,116,0,0
13920.0,United Kingdom,1774.68,4,2010-05-26 15:48:00,2010-10-04 12:37:00,130,0,0
13921.0,United Kingdom,730.7,4,2009-12-18 12:19:00,2010-11-02 16:32:00,319,0,3
13922.0,United Kingdom,692.95,2,2010-08-29 14:36:00,2010-09-28 17:26:00,30,0,0
13927.0,United Kingdom,359.27,1,2010-09-28 16:12:00,2010-09-28 16:12:00,0,0,0
13929.0,United Kingdom,2651.45,9,2010-01-14 07:25:00,2010-10-19 09:50:00,278,0,3
13931.0,United Kingdom,4019.85,9,2009-12-03 10:26:00,2010-11-12 12:12:00,344,0,3
13935.0,United Kingdom,6116.92,3,2010-02-25 16:01:00,2010-04-22 11:21:00,55,1,0
13936.0,United Kingdom,563.08,2,2010-10-21 14:21:00,2010-11-22 10:34:00,31,0,0
13937.0,United Kingdom,721.28,1,2010-11-02 12:37:00,2010-11-02 12:37:00,0,0,0
13939.0,United Kingdom,992.41,4,2010-04-06 12:43:00,2010-10-04 14:35:00,181,0,3
13941.0,United Kingdom,6009.34,11,2009-12-16 16:10:00,2010-12-02 10:17:00,350,0,3
13942.0,United Kingdom,320.0,1,2010-06-23 12:35:00,2010-06-23 12:35:00,0,1,0
13943.0,United Kingdom,246.54,1,2010-05-11 11:30:00,2010-05-11 11:30:00,0,1,0
13944.0,United Kingdom,200.43,1,2010-02-24 15:02:00,2010-02-24 15:02:00,0,1,0
13945.0,United Kingdom,854.15,2,2010-08-17 09:59:00,2010-11-10 10:00:00,85,0,0
13946.0,United Kingdom,1314.66,3,2009-12-04 11:07:00,2010-11-28 16:21:00,359,0,3
13948.0,United Kingdom,446.76,3,2009-12-04 12:14:00,2010-10-24 13:46:00,324,0,3
13952.0,United Kingdom,9572.45,12,2009-12-16 09:41:00,2010-11-24 14:29:00,343,0,3
13953.0,United Kingdom,3125.0,5,2009-12-11 12:58:00,2010-10-26 15:16:00,319,0,3
13955.0,United Kingdom,222.21,1,2010-11-29 17:35:00,2010-11-29 17:35:00,0,0,0
13957.0,United Kingdom,458.25,3,2010-02-19 10:32:00,2010-10-18 10:02:00,240,0,3
13958.0,United Kingdom,4709.2300000000005,8,2009-12-05 13:12:00,2010-11-25 10:11:00,354,0,3
13959.0,United Kingdom,477.98,3,2010-07-16 15:11:00,2010-11-05 16:52:00,112,0,0
13961.0,United Kingdom,538.4,1,2010-11-12 14:40:00,2010-11-12 14:40:00,0,0,0
13962.0,United Kingdom,193.25,1,2010-09-30 10:35:00,2010-09-30 10:35:00,0,0,0
13963.0,United Kingdom,2347.33,14,2010-04-21 16:20:00,2010-12-07 09:21:00,229,0,3
13964.0,United Kingdom,438.9,2,2010-10-05 12:38:00,2010-11-17 13:53:00,43,0,0
13965.0,United Kingdom,996.61,3,2010-01-05 15:21:00,2010-08-20 10:40:00,226,1,3
13966.0,United Kingdom,390.86,1,2010-09-30 13:08:00,2010-09-30 13:08:00,0,0,0
13967.0,United Kingdom,85.6,1,2010-11-08 13:24:00,2010-11-08 13:24:00,0,0,0
13968.0,United Kingdom,123.66,1,2010-10-12 13:22:00,2010-10-12 13:22:00,0,0,0
13969.0,United Kingdom,4311.93,18,2010-03-25 13:15:00,2010-12-09 19:32:00,259,0,3
13970.0,United Kingdom,846.55,2,2010-09-28 11:53:00,2010-11-18 13:21:00,51,0,0
13971.0,United Kingdom,1909.31,6,2010-01-26 09:51:00,2010-10-12 08:51:00,258,0,3
13974.0,United Kingdom,264.13,1,2010-05-06 17:55:00,2010-05-06 17:55:00,0,1,0
13975.0,United Kingdom,2832.56,6,2010-02-02 13:13:00,2010-11-11 16:18:00,282,0,3
13976.0,United Kingdom,834.38,3,2010-02-09 13:08:00,2010-07-21 09:27:00,161,1,3
13977.0,United Kingdom,519.8100000000001,1,2010-10-24 14:08:00,2010-10-24 14:08:00,0,0,0
13979.0,United Kingdom,2546.36,6,2009-12-03 10:02:00,2010-11-11 14:10:00,343,0,3
13980.0,United Kingdom,599.78,4,2010-02-21 14:18:00,2010-09-26 12:58:00,216,0,3
13981.0,United Kingdom,331.14,1,2010-10-20 10:03:00,2010-10-20 10:03:00,0,0,0
13982.0,United Kingdom,2573.7799999999997,6,2010-01-20 14:04:00,2010-12-09 13:57:00,322,0,3
13983.0,United Kingdom,4505.02,10,2009-12-09 13:53:00,2010-12-08 10:38:00,363,0,3
13984.0,United Kingdom,1128.09,8,2009-12-07 11:51:00,2010-12-08 15:58:00,366,0,3
13985.0,United Kingdom,2960.73,7,2010-02-09 13:56:00,2010-11-30 08:58:00,293,0,3
13987.0,United Kingdom,682.54,2,2010-11-04 09:54:00,2010-11-25 10:20:00,21,0,0
13988.0,United Kingdom,609.84,2,2010-03-24 11:05:00,2010-11-21 12:40:00,242,0,3
13989.0,United Kingdom,759.98,3,2010-05-25 12:13:00,2010-09-01 13:58:00,99,1,0
13992.0,United Kingdom,142.7,2,2010-09-02 17:04:00,2010-11-24 15:42:00,82,0,0
13993.0,United Kingdom,3309.35,10,2009-12-03 11:57:00,2010-11-25 11:03:00,356,0,3
13995.0,United Kingdom,2508.32,9,2009-12-18 12:43:00,2010-11-25 16:31:00,342,0,3
13996.0,United Kingdom,895.76,2,2010-11-05 15:07:00,2010-11-18 16:27:00,13,0,0
13997.0,United Kingdom,382.31,3,2010-06-07 17:33:00,2010-07-08 18:06:00,31,1,0
13998.0,United Kingdom,566.7,3,2010-05-12 13:18:00,2010-09-19 10:20:00,129,0,0
13999.0,United Kingdom,5600.45,17,2009-12-05 12:42:00,2010-11-30 09:46:00,359,0,3
14000.0,United Kingdom,1410.68,4,2009-12-02 09:50:00,2010-10-21 15:35:00,323,0,3
14001.0,United Kingdom,2487.01,7,2010-08-03 12:49:00,2010-12-01 12:58:00,120,0,0
14003.0,United Kingdom,209.41,1,2009-12-07 08:53:00,2009-12-07 08:53:00,0,1,0
14004.0,United Kingdom,1675.81,4,2010-09-30 09:39:00,2010-11-11 13:26:00,42,0,0
14006.0,United Kingdom,1234.48,4,2010-02-25 09:45:00,2010-06-29 12:43:00,124,1,0
14007.0,United Kingdom,79.48,1,2010-07-15 09:06:00,2010-07-15 09:06:00,0,1,0
14008.0,United Kingdom,509.04,1,2010-10-03 13:09:00,2010-10-03 13:09:00,0,0,0
14009.0,United Kingdom,404.3,1,2010-09-03 12:08:00,2010-09-03 12:08:00,0,1,0
14010.0,United Kingdom,445.15,2,2010-05-23 12:46:00,2010-05-23 13:00:00,0,1,0
14011.0,United Kingdom,457.82,2,2010-04-11 13:40:00,2010-08-16 15:31:00,127,1,0
14013.0,United Kingdom,611.5500000000001,2,2010-03-26 10:02:00,2010-11-24 16:16:00,243,0,3
14014.0,United Kingdom,1443.03,2,2010-05-12 09:04:00,2010-11-28 14:56:00,200,0,3
14016.0,EIRE,7062.2,7,2010-01-08 14:12:00,2010-11-08 15:42:00,304,0,3
14017.0,United Kingdom,229.75,1,2010-05-17 14:52:00,2010-05-17 14:52:00,0,1,0
14018.0,United Kingdom,367.15,1,2010-03-04 14:23:00,2010-03-04 14:23:00,0,1,0
14020.0,United Kingdom,606.21,2,2010-06-28 15:29:00,2010-08-20 13:09:00,52,1,0
14021.0,United Kingdom,1084.68,4,2010-04-26 11:22:00,2010-11-30 15:14:00,218,0,3
14022.0,United Kingdom,352.15000000000003,1,2010-08-10 09:38:00,2010-08-10 09:38:00,0,1,0
14024.0,United Kingdom,318.04,1,2010-11-14 10:51:00,2010-11-14 10:51:00,0,0,0
14025.0,United Kingdom,4057.9,8,2010-05-05 09:56:00,2010-09-01 10:11:00,119,1,0
14026.0,United Kingdom,713.11,2,2010-03-24 14:10:00,2010-08-26 10:31:00,154,1,0
14028.0,United Kingdom,10396.5,3,2010-06-07 12:02:00,2010-06-07 13:33:00,0,1,0
14030.0,United Kingdom,5902.2,14,2009-12-10 17:27:00,2010-12-08 16:29:00,362,0,3
14031.0,United Kingdom,23712.31,27,2009-12-03 15:35:00,2010-12-09 17:34:00,371,0,1
14032.0,United Kingdom,1874.68,6,2009-12-14 12:02:00,2010-12-08 10:53:00,358,0,3
14033.0,United Kingdom,109.44,1,2010-06-02 15:10:00,2010-06-02 15:10:00,0,1,0
14035.0,United Kingdom,1428.7,4,2010-04-06 12:39:00,2010-10-29 10:10:00,205,0,3
14037.0,United Kingdom,689.75,4,2009-12-07 11:39:00,2010-08-18 12:52:00,254,1,3
14038.0,United Kingdom,1509.5,2,2010-02-04 08:56:00,2010-11-07 14:52:00,276,0,3
14039.0,United Kingdom,115.08,1,2010-05-13 10:15:00,2010-05-13 10:15:00,0,1,0
14040.0,United Kingdom,9030.65,23,2009-12-01 12:14:00,2010-11-18 13:01:00,352,0,1
14042.0,United Kingdom,431.98,1,2009-12-14 15:07:00,2009-12-14 15:07:00,0,1,0
14043.0,United Kingdom,304.25,2,2009-12-10 15:56:00,2010-08-05 18:18:00,238,1,3
14044.0,United Kingdom,2470.28,6,2010-01-24 15:14:00,2010-10-17 13:28:00,265,0,3
14045.0,United Kingdom,9653.28,13,2010-01-08 10:08:00,2010-12-01 11:32:00,327,0,3
14047.0,United Kingdom,2946.42,10,2010-02-01 10:05:00,2010-12-02 10:09:00,304,0,3
14048.0,United Kingdom,338.76,2,2010-11-22 14:08:00,2010-11-22 14:21:00,0,0,0
14049.0,United Kingdom,7557.31,9,2010-04-01 14:52:00,2010-11-17 10:44:00,229,0,3
14051.0,United Kingdom,6823.610000000001,15,2009-12-03 11:53:00,2010-12-08 12:49:00,370,0,3
14052.0,United Kingdom,255.45,1,2010-11-14 11:37:00,2010-11-14 11:37:00,0,0,0
14053.0,United Kingdom,312.05,2,2010-08-10 11:02:00,2010-11-07 14:50:00,89,0,0
14055.0,United Kingdom,795.3199999999999,2,2009-12-16 15:11:00,2010-05-11 10:24:00,145,1,0
14057.0,United Kingdom,2190.88,5,2009-12-03 13:17:00,2010-11-23 08:38:00,354,0,3
14058.0,United Kingdom,469.19,2,2010-06-27 11:29:00,2010-09-03 09:31:00,67,1,0
14060.0,United Kingdom,3378.66,13,2010-03-11 09:47:00,2010-12-08 12:40:00,272,0,3
14061.0,United Kingdom,917.43,3,2009-12-01 18:03:00,2010-07-20 17:22:00,230,1,3
14062.0,United Kingdom,15139.35,12,2009-12-10 14:28:00,2010-11-30 11:00:00,354,0,3
14063.0,United Kingdom,22710.2,9,2009-12-08 13:46:00,2010-09-27 16:18:00,293,0,3
14064.0,United Kingdom,1978.68,10,2010-01-21 13:22:00,2010-10-05 13:20:00,256,0,3
14065.0,United Kingdom,891.02,3,2010-10-04 12:03:00,2010-11-15 16:13:00,42,0,0
14068.0,United Kingdom,1262.52,3,2010-01-31 10:10:00,2010-04-15 14:28:00,74,1,0
14069.0,United Kingdom,230.06,2,2010-05-27 12:30:00,2010-07-13 12:12:00,46,1,0
14070.0,United Kingdom,326.55,1,2010-01-24 12:27:00,2010-01-24 12:27:00,0,1,0
14072.0,United Kingdom,390.85,1,2010-02-11 12:31:00,2010-02-11 12:31:00,0,1,0
14074.0,United Kingdom,219.4,1,2010-03-26 13:55:00,2010-03-26 13:55:00,0,1,0
14075.0,United Kingdom,792.61,3,2010-06-16 14:47:00,2010-11-01 13:15:00,137,0,0
14077.0,United Kingdom,115.66,1,2010-11-09 16:01:00,2010-11-09 16:01:00,0,0,0
14078.0,United Kingdom,643.26,4,2010-03-28 15:05:00,2010-12-01 12:54:00,247,0,3
14079.0,United Kingdom,243.63,1,2010-01-26 17:19:00,2010-01-26 17:19:00,0,1,0
14080.0,United Kingdom,1070.08,4,2009-12-02 15:01:00,2010-10-22 14:04:00,323,0,3
14081.0,United Kingdom,4435.58,9,2009-12-10 18:27:00,2010-12-05 15:47:00,359,0,3
14082.0,United Kingdom,231.11,1,2010-11-12 11:47:00,2010-11-12 11:47:00,0,0,0
14083.0,United Kingdom,388.83,3,2009-12-18 11:34:00,2010-12-03 12:24:00,350,0,3
14084.0,United Kingdom,150.5,1,2010-07-15 14:36:00,2010-07-15 14:36:00,0,1,0
14085.0,United Kingdom,5656.43,16,2009-12-08 13:41:00,2010-12-06 12:39:00,362,0,3
14086.0,United Kingdom,39.95,1,2010-09-03 10:52:00,2010-09-03 10:52:00,0,1,0
14087.0,United Kingdom,651.8,2,2009-12-04 15:27:00,2010-10-31 11:22:00,330,0,3
14088.0,United Kingdom,13544.99,3,2010-10-14 19:46:00,2010-10-29 10:31:00,14,0,0
14091.0,United Kingdom,9530.08,2,2010-01-10 13:41:00,2010-02-23 15:17:00,44,1,0
14092.0,United Kingdom,3152.54,10,2009-12-16 16:24:00,2010-11-30 14:48:00,348,0,3
14094.0,United Kingdom,335.22,1,2010-09-26 11:58:00,2010-09-26 11:58:00,0,0,0
14095.0,United Kingdom,2.95,1,2009-12-17 12:49:00,2009-12-17 12:49:00,0,1,0
14097.0,United Kingdom,422.86,2,2010-03-04 10:46:00,2010-08-15 14:20:00,164,1,3
14099.0,United Kingdom,2661.54,9,2009-12-10 11:55:00,2010-11-29 13:03:00,354,0,3
14101.0,United Kingdom,3985.14,7,2010-03-28 13:36:00,2010-11-16 14:54:00,233,0,3
14104.0,United Kingdom,555.37,3,2010-05-28 16:11:00,2010-11-15 13:13:00,170,0,3
14105.0,United Kingdom,4722.6,4,2009-12-18 16:57:00,2010-10-27 11:53:00,312,0,3
14106.0,United Kingdom,214.8,1,2009-12-02 14:09:00,2009-12-02 14:09:00,0,1,0
14107.0,United Kingdom,2174.07,4,2009-12-09 14:20:00,2010-09-17 12:25:00,281,0,3
14108.0,United Kingdom,447.05,2,2009-12-01 18:07:00,2009-12-08 15:25:00,6,1,0
14110.0,United Kingdom,7304.8,21,2009-12-01 09:50:00,2010-09-30 17:13:00,303,0,1
14112.0,United Kingdom,2919.44,6,2010-02-23 14:16:00,2010-09-14 13:41:00,202,0,3
14113.0,United Kingdom,5252.1900000000005,12,2009-12-08 07:42:00,2010-11-29 15:53:00,356,0,3
14114.0,United Kingdom,977.56,5,2010-04-12 11:07:00,2010-11-09 09:13:00,210,0,3
14115.0,United Kingdom,622.6700000000001,2,2010-02-11 11:44:00,2010-07-26 12:36:00,165,1,3
14118.0,United Kingdom,458.45,1,2010-10-07 11:59:00,2010-10-07 11:59:00,0,0,0
14119.0,United Kingdom,183.37,2,2009-12-21 14:52:00,2010-11-29 10:33:00,342,0,3
14122.0,United Kingdom,362.42,3,2009-12-02 14:22:00,2010-10-29 15:11:00,331,0,3
14123.0,United Kingdom,436.18,1,2009-12-06 15:35:00,2009-12-06 15:35:00,0,1,0
14126.0,United Kingdom,466.33,1,2010-09-21 14:51:00,2010-09-21 14:51:00,0,0,0
14127.0,United Kingdom,1190.37,3,2010-10-10 11:53:00,2010-11-24 16:56:00,45,0,0
14128.0,United Kingdom,286.71,1,2010-06-06 14:05:00,2010-06-06 14:05:00,0,1,0
14129.0,United Kingdom,1467.48,4,2010-05-09 14:54:00,2010-11-05 09:59:00,179,0,3
14130.0,United Kingdom,1398.81,3,2009-12-11 16:33:00,2010-11-29 17:11:00,353,0,3
14131.0,United Kingdom,187.87,1,2010-03-01 11:59:00,2010-03-01 11:59:00,0,1,0
14133.0,United Kingdom,305.5,1,2009-12-06 12:10:00,2009-12-06 12:10:00,0,1,0
14134.0,United Kingdom,11123.35,15,2009-12-10 09:25:00,2010-11-22 12:26:00,347,0,3
14135.0,United Kingdom,4953.61,11,2009-12-02 08:58:00,2010-12-07 12:37:00,370,0,3
