Customer ID,Country,Total Spending,Frequency,First Purchase,Last Purchase,Tenure,Segment,Churn
13150.0,United Kingdom,449.96999999999997,3,2010-03-19 09:03:00,2010-08-12 12:59:00,146,At Risk,1
13151.0,United Kingdom,1322.8700000000001,2,2010-03-22 10:26:00,2010-03-24 09:31:00,1,Hibernating,1
13152.0,United Kingdom,2146.38,7,2010-01-14 10:01:00,2010-10-18 13:44:00,277,Loyal Customers,0
13154.0,United Kingdom,1624.84,3,2009-12-04 08:46:00,2010-11-05 16:00:00,336,Potential Loyalists,0
13155.0,United Kingdom,778.42,3,2010-08-05 09:30:00,2010-12-06 12:44:00,123,Potential Loyalists,0
13156.0,United Kingdom,1586.54,3,2010-02-01 13:45:00,2010-11-19 13:09:00,290,Potential Loyalists,0
13157.0,United Kingdom,3946.14,5,2010-03-08 11:59:00,2010-10-26 14:42:00,232,Loyal Customers,0
13158.0,United Kingdom,307.12,1,2010-11-16 17:12:00,2010-11-16 17:12:00,0,Promising,0
13161.0,United Kingdom,366.13,1,2010-07-27 12:44:00,2010-07-27 12:44:00,0,Hibernating,0
13162.0,United Kingdom,7587.2,12,2009-12-04 13:59:00,2010-11-24 15:35:00,355,Loyal Customers,0
13163.0,United Kingdom,17.65,1,2010-04-08 16:21:00,2010-04-08 16:21:00,0,Hibernating,1
13164.0,United Kingdom,372.2,2,2010-02-10 11:52:00,2010-05-19 13:52:00,98,Hibernating,1
13165.0,United Kingdom,429.68,1,2010-10-22 17:04:00,2010-10-22 17:04:00,0,About to Sleep,0
13166.0,United Kingdom,466.98,1,2010-10-21 14:29:00,2010-10-21 14:29:00,0,About to Sleep,0
13167.0,United Kingdom,333.82,1,2010-11-14 12:58:00,2010-11-14 12:58:00,0,Promising,0
13168.0,United Kingdom,556.12,1,2010-06-15 15:00:00,2010-06-15 15:00:00,0,Hibernating,0
13169.0,United Kingdom,127.2,1,2010-05-26 15:58:00,2010-05-26 15:58:00,0,Hibernating,1
13172.0,United Kingdom,69.6,1,2010-11-04 15:10:00,2010-11-04 15:10:00,0,Promising,0
13173.0,United Kingdom,2285.7,10,2009-12-10 12:52:00,2010-12-07 14:30:00,362,Champions,0
13174.0,United Kingdom,6677.81,10,2009-12-04 15:40:00,2010-12-05 16:24:00,366,Champions,0
13175.0,United Kingdom,831.45,2,2009-12-04 12:11:00,2010-05-06 13:13:00,153,Hibernating,1
13177.0,United Kingdom,229.75,1,2010-10-05 10:35:00,2010-10-05 10:35:00,0,About to Sleep,0
13178.0,United Kingdom,8333.72,10,2009-12-16 14:00:00,2010-11-07 15:50:00,326,Loyal Customers,0
13179.0,United Kingdom,572.3100000000001,1,2010-03-31 11:40:00,2010-03-31 11:40:00,0,Hibernating,1
13180.0,United Kingdom,86.10000000000001,1,2010-04-11 13:37:00,2010-04-11 13:37:00,0,Hibernating,1
13181.0,United Kingdom,359.69,1,2010-11-23 15:05:00,2010-11-23 15:05:00,0,Promising,0
13183.0,United Kingdom,3078.4,6,2010-03-14 12:32:00,2010-11-10 13:49:00,241,Loyal Customers,0
13187.0,United Kingdom,130.99,3,2010-03-25 17:18:00,2010-03-25 19:06:00,0,At Risk,1
13190.0,United Kingdom,570.66,3,2009-12-07 12:13:00,2010-06-13 15:47:00,188,At Risk,1
13191.0,United Kingdom,164.69,1,2010-02-19 17:02:00,2010-02-19 17:02:00,0,Hibernating,1
13192.0,United Kingdom,1646.6399999999999,4,2010-01-22 08:37:00,2010-06-22 09:52:00,151,At Risk,1
13194.0,United Kingdom,412.08,1,2010-10-14 11:54:00,2010-10-14 11:54:00,0,About to Sleep,0
13195.0,United Kingdom,172.38,1,2010-10-21 13:07:00,2010-10-21 13:07:00,0,About to Sleep,0
13196.0,United Kingdom,1271.06,3,2010-04-01 12:54:00,2010-09-22 14:01:00,174,At Risk,0
13197.0,United Kingdom,373.01000000000005,1,2010-04-09 09:14:00,2010-04-09 09:14:00,0,Hibernating,1
13198.0,United Kingdom,1572.99,2,2010-10-01 13:27:00,2010-11-17 14:25:00,47,Potential Loyalists,0
13199.0,United Kingdom,6615.77,30,2009-12-05 10:11:00,2010-12-08 10:51:00,368,Champions,0
13201.0,United Kingdom,1240.6100000000001,4,2010-03-07 11:01:00,2010-07-25 14:30:00,140,At Risk,1
13202.0,United Kingdom,1580.3,7,2009-12-09 10:48:00,2010-11-10 16:24:00,336,Loyal Customers,0
13203.0,United Kingdom,1778.79,6,2009-12-17 14:15:00,2010-11-18 10:08:00,335,Loyal Customers,0
13204.0,United Kingdom,966.6600000000001,1,2009-12-08 14:56:00,2009-12-08 14:56:00,0,Hibernating,1
13205.0,United Kingdom,2803.2,1,2010-09-22 16:26:00,2010-09-22 16:26:00,0,Hibernating,0
13206.0,United Kingdom,8377.32,13,2009-12-07 13:48:00,2010-11-04 16:50:00,332,Loyal Customers,0
13207.0,United Kingdom,285.6,2,2010-04-06 16:37:00,2010-09-14 15:44:00,160,Hibernating,0
13208.0,United Kingdom,764.6,3,2009-12-03 13:25:00,2010-09-16 19:43:00,287,At Risk,0
13209.0,United Kingdom,2617.9,5,2010-01-24 14:30:00,2010-07-13 15:50:00,170,At Risk,1
13211.0,United Kingdom,1531.9,7,2009-12-06 15:24:00,2010-11-23 15:17:00,351,Loyal Customers,0
13213.0,United Kingdom,2330.94,6,2010-05-20 14:50:00,2010-11-21 14:34:00,184,Loyal Customers,0
13214.0,United Kingdom,3264.23,7,2010-03-03 14:10:00,2010-10-18 10:00:00,228,Loyal Customers,0
13215.0,United Kingdom,81.6,1,2010-11-02 18:26:00,2010-11-02 18:26:00,0,About to Sleep,0
13217.0,United Kingdom,132.5,1,2010-02-22 12:49:00,2010-02-22 12:49:00,0,Hibernating,1
13219.0,United Kingdom,76.23,1,2010-03-31 14:18:00,2010-03-31 14:18:00,0,Hibernating,1
13220.0,United Kingdom,516.8,1,2010-05-13 10:35:00,2010-05-13 10:35:00,0,Hibernating,1
13222.0,United Kingdom,88.5,1,2010-05-11 13:54:00,2010-05-11 13:54:00,0,Hibernating,1
13223.0,United Kingdom,805.9200000000001,4,2010-02-12 13:27:00,2010-10-12 11:07:00,241,Loyal Customers,0
13225.0,United Kingdom,9796.23,9,2009-12-17 09:09:00,2010-10-14 16:26:00,301,Loyal Customers,0
13226.0,United Kingdom,204.25,1,2010-11-11 13:46:00,2010-11-11 13:46:00,0,Promising,0
13230.0,United Kingdom,3553.81,17,2010-03-18 20:02:00,2010-12-09 19:28:00,265,Champions,0
13233.0,United Kingdom,571.34,2,2010-01-14 14:10:00,2010-10-15 11:49:00,273,About to Sleep,0
13234.0,United Kingdom,356.95,2,2009-12-07 12:32:00,2010-02-05 11:41:00,59,Hibernating,1
13237.0,United Kingdom,643.0,1,2010-11-17 10:07:00,2010-11-17 10:07:00,0,Promising,0
13238.0,United Kingdom,305.9,2,2010-04-28 15:02:00,2010-10-05 12:38:00,159,About to Sleep,0
13239.0,United Kingdom,1265.1299999999999,4,2010-07-25 13:34:00,2010-09-28 17:21:00,65,At Risk,0
13240.0,United Kingdom,1074.87,5,2010-02-25 13:17:00,2010-12-09 12:49:00,286,Champions,0
13241.0,United Kingdom,115.58,1,2010-10-24 11:17:00,2010-10-24 11:17:00,0,About to Sleep,0
13242.0,United Kingdom,429.0,4,2010-02-09 13:12:00,2010-09-14 13:53:00,217,At Risk,0
13243.0,United Kingdom,677.97,4,2010-03-18 13:10:00,2010-09-16 13:18:00,182,At Risk,0
13245.0,United Kingdom,558.72,1,2010-10-03 14:03:00,2010-10-03 14:03:00,0,About to Sleep,0
13246.0,United Kingdom,1400.1299999999999,5,2010-07-02 13:36:00,2010-11-11 12:54:00,131,Loyal Customers,0
13249.0,United Kingdom,897.52,6,2010-01-24 12:11:00,2010-11-03 14:05:00,283,Loyal Customers,0
13250.0,United Kingdom,256.04,2,2010-07-25 14:01:00,2010-09-05 11:33:00,41,Hibernating,0
13251.0,United Kingdom,252.68,1,2010-11-02 13:20:00,2010-11-02 13:20:00,0,About to Sleep,0
13252.0,United Kingdom,399.3,2,2010-03-24 10:30:00,2010-11-10 16:00:00,231,Potential Loyalists,0
13253.0,United Kingdom,1920.71,2,2010-01-05 12:13:00,2010-10-05 13:33:00,273,About to Sleep,0
13254.0,United Kingdom,51.410000000000004,1,2010-11-28 15:42:00,2010-11-28 15:42:00,0,New Customers,0
13255.0,United Kingdom,504.95,2,2010-07-15 13:20:00,2010-12-01 11:58:00,138,Potential Loyalists,0
13257.0,United Kingdom,149.75,1,2010-09-29 14:58:00,2010-09-29 14:58:00,0,Hibernating,0
13258.0,United Kingdom,336.59999999999997,2,2010-11-04 12:45:00,2010-11-25 10:54:00,20,Potential Loyalists,0
13259.0,United Kingdom,1141.06,8,2010-01-10 10:26:00,2010-11-07 10:56:00,301,Loyal Customers,0
13262.0,United Kingdom,373.16,2,2010-04-18 12:14:00,2010-11-15 12:20:00,211,Potential Loyalists,0
13263.0,United Kingdom,1250.6200000000001,4,2010-10-22 17:07:00,2010-11-11 15:49:00,19,Loyal Customers,0
13264.0,United Kingdom,722.5600000000001,1,2010-09-23 12:42:00,2010-09-23 12:42:00,0,Hibernating,0
13266.0,United Kingdom,2300.78,7,2009-12-17 10:52:00,2010-10-22 12:13:00,309,Loyal Customers,0
13267.0,United Kingdom,5236.77,18,2009-12-07 16:56:00,2010-12-08 09:20:00,365,Champions,0
13269.0,United Kingdom,3545.47,14,2009-12-02 11:47:00,2010-12-05 11:51:00,368,Champions,0
13270.0,United Kingdom,590.0,1,2010-12-08 14:53:00,2010-12-08 14:53:00,0,New Customers,0
13274.0,United Kingdom,360.85,1,2010-10-26 13:48:00,2010-10-26 13:48:00,0,About to Sleep,0
13275.0,United Kingdom,241.66,2,2010-03-17 14:05:00,2010-11-21 12:09:00,248,Potential Loyalists,0
13276.0,United Kingdom,1348.33,3,2010-03-07 14:05:00,2010-11-07 14:17:00,245,Potential Loyalists,0
13277.0,United Kingdom,264.9,3,2010-06-18 08:45:00,2010-11-24 15:34:00,159,Potential Loyalists,0
13278.0,United Kingdom,893.12,3,2010-04-08 11:59:00,2010-11-05 11:42:00,210,Potential Loyalists,0
13280.0,United Kingdom,1507.77,4,2010-03-05 09:07:00,2010-11-25 14:51:00,265,Champions,0
13281.0,United Kingdom,350.85,1,2010-09-26 16:03:00,2010-09-26 16:03:00,0,Hibernating,0
13282.0,United Kingdom,181.05,1,2010-10-29 14:11:00,2010-10-29 14:11:00,0,About to Sleep,0
13283.0,United Kingdom,279.7,2,2010-03-09 14:36:00,2010-05-21 13:56:00,72,Hibernating,1
13285.0,United Kingdom,655.47,2,2010-03-25 14:26:00,2010-04-18 13:38:00,23,Hibernating,1
13286.0,United Kingdom,734.91,1,2010-04-18 15:35:00,2010-04-18 15:35:00,0,Hibernating,1
13287.0,United Kingdom,781.59,3,2010-01-04 10:43:00,2010-04-15 15:26:00,101,At Risk,1
13288.0,United Kingdom,927.61,5,2010-02-11 14:59:00,2010-09-22 16:32:00,223,At Risk,0
13289.0,United Kingdom,307.95,1,2009-12-16 11:53:00,2009-12-16 11:53:00,0,Hibernating,1
13290.0,United Kingdom,208.63,1,2010-09-27 16:29:00,2010-09-27 16:29:00,0,Hibernating,0
13291.0,United Kingdom,2959.73,10,2010-02-11 18:36:00,2010-10-21 19:01:00,252,Loyal Customers,0
13292.0,United Kingdom,415.57,3,2010-07-01 14:36:00,2010-10-20 13:15:00,110,Need Attention,0
13293.0,United Kingdom,1192.94,6,2010-02-09 12:05:00,2010-11-12 13:28:00,276,Loyal Customers,0
13294.0,United Kingdom,815.79,1,2010-03-03 12:54:00,2010-03-03 12:54:00,0,Hibernating,1
13295.0,United Kingdom,900.77,3,2010-05-12 09:13:00,2010-11-28 14:14:00,200,Potential Loyalists,0
13296.0,United Kingdom,705.11,5,2010-05-11 14:29:00,2010-10-12 12:41:00,153,Loyal Customers,0
13297.0,United Kingdom,2278.77,3,2010-06-15 12:35:00,2010-11-19 13:49:00,157,Potential Loyalists,0
13299.0,United Kingdom,1076.2,2,2010-06-29 11:30:00,2010-10-12 10:53:00,104,About to Sleep,0
13300.0,United Kingdom,913.62,2,2010-05-14 15:56:00,2010-11-16 17:10:00,186,Potential Loyalists,0
13302.0,United Kingdom,95.45,1,2010-07-01 12:32:00,2010-07-01 12:32:00,0,Hibernating,0
13303.0,United Kingdom,61.72,1,2010-11-04 14:55:00,2010-11-04 14:55:00,0,Promising,0
13304.0,United Kingdom,917.57,3,2010-02-08 12:42:00,2010-09-10 10:09:00,213,At Risk,0
13305.0,United Kingdom,1753.85,7,2010-03-10 14:49:00,2010-12-02 12:10:00,266,Champions,0
13306.0,United Kingdom,53.65,1,2010-10-05 14:55:00,2010-10-05 14:55:00,0,About to Sleep,0
13307.0,United Kingdom,258.34,2,2010-04-26 13:28:00,2010-08-09 12:56:00,104,Hibernating,0
13308.0,United Kingdom,284.86,1,2010-04-22 09:22:00,2010-04-22 09:22:00,0,Hibernating,1
13309.0,United Kingdom,249.58,1,2010-11-12 12:10:00,2010-11-12 12:10:00,0,Promising,0
13310.0,United Kingdom,409.17,2,2010-11-02 17:03:00,2010-11-24 09:14:00,21,Potential Loyalists,0
13312.0,United Kingdom,124.75,1,2010-09-14 14:36:00,2010-09-14 14:36:00,0,Hibernating,0
13313.0,United Kingdom,1890.0,7,2009-12-02 16:18:00,2010-08-17 11:45:00,257,Cant Loose,1
13315.0,United Kingdom,310.26,1,2010-01-19 15:34:00,2010-01-19 15:34:00,0,Hibernating,1
13316.0,United Kingdom,7213.84,6,2010-03-10 10:01:00,2010-11-12 10:14:00,247,Loyal Customers,0
13317.0,United Kingdom,4212.411,13,2009-12-13 11:11:00,2010-11-19 10:06:00,340,Loyal Customers,0
13319.0,United Kingdom,11236.95,34,2009-12-06 14:46:00,2010-12-09 10:05:00,367,Champions,0
13320.0,United Kingdom,679.4,2,2010-08-18 10:29:00,2010-10-01 14:59:00,44,About to Sleep,0
13324.0,United Kingdom,3391.52,8,2010-05-25 10:23:00,2010-10-07 12:44:00,135,Loyal Customers,0
13326.0,United Kingdom,281.76,1,2010-10-03 16:00:00,2010-10-03 16:00:00,0,About to Sleep,0
13327.0,United Kingdom,6251.71,14,2009-12-18 15:35:00,2010-12-09 15:33:00,355,Champions,0
13329.0,United Kingdom,4323.97,7,2009-12-04 15:41:00,2010-12-08 10:11:00,368,Champions,0
13330.0,United Kingdom,1665.25,3,2010-02-23 10:12:00,2010-09-10 14:12:00,199,At Risk,0
13331.0,United Kingdom,262.4,1,2010-11-03 08:04:00,2010-11-03 08:04:00,0,About to Sleep,0
13333.0,United Kingdom,1015.74,3,2010-02-19 09:26:00,2010-10-24 13:24:00,247,Need Attention,0
13334.0,United Kingdom,2726.93,2,2010-02-25 12:21:00,2010-06-21 13:52:00,116,Hibernating,0
13337.0,United Kingdom,1575.26,1,2010-06-11 13:27:00,2010-06-11 13:27:00,0,Hibernating,1
13338.0,United Kingdom,1958.6,3,2010-01-05 12:25:00,2010-06-16 10:23:00,161,At Risk,1
13340.0,United Kingdom,11364.08,5,2010-02-22 14:54:00,2010-10-18 10:42:00,237,Loyal Customers,0
13346.0,United Kingdom,299.4,6,2010-04-22 12:34:00,2010-09-03 11:41:00,133,At Risk,1
13357.0,United Kingdom,3228.41,4,2010-03-22 14:30:00,2010-08-02 14:02:00,132,At Risk,1
13359.0,United Kingdom,603.75,1,2010-11-01 15:05:00,2010-11-01 15:05:00,0,About to Sleep,0
13360.0,United Kingdom,1553.65,4,2010-01-08 11:16:00,2010-10-04 12:37:00,269,Loyal Customers,0
13361.0,United Kingdom,1450.5,2,2010-04-01 07:49:00,2010-08-24 14:56:00,145,Hibernating,0
13362.0,United Kingdom,2303.33,3,2010-10-10 15:27:00,2010-11-26 16:38:00,47,Potential Loyalists,0
13363.0,United Kingdom,731.36,1,2010-10-26 11:07:00,2010-10-26 11:07:00,0,About to Sleep,0
13367.0,United Kingdom,510.20000000000005,1,2010-10-04 10:00:00,2010-10-04 10:00:00,0,About to Sleep,0
13368.0,United Kingdom,498.1,2,2010-10-12 10:43:00,2010-10-21 09:43:00,8,About to Sleep,0
13369.0,United Kingdom,308.28000000000003,1,2010-12-09 11:30:00,2010-12-09 11:30:00,0,New Customers,0
13370.0,United Kingdom,754.87,1,2010-12-03 10:26:00,2010-12-03 10:26:00,0,New Customers,0
13371.0,United Kingdom,2297.66,2,2010-03-17 15:29:00,2010-07-22 17:33:00,127,Hibernating,0
13373.0,United Kingdom,4274.94,3,2009-12-06 12:34:00,2010-10-20 10:09:00,317,Need Attention,0
13374.0,United Kingdom,422.8,2,2010-09-16 10:29:00,2010-10-21 10:04:00,34,About to Sleep,0
13375.0,United Kingdom,1013.58,1,2010-09-21 08:12:00,2010-09-21 08:12:00,0,Hibernating,0
13377.0,United Kingdom,1552.88,2,2010-03-04 10:06:00,2010-11-08 12:20:00,249,Potential Loyalists,0
13380.0,United Kingdom,62.4,1,2010-10-03 10:18:00,2010-10-03 10:18:00,0,About to Sleep,0
13381.0,United Kingdom,4585.06,6,2009-12-01 15:19:00,2010-11-25 13:30:00,358,Champions,0
13382.0,United Kingdom,1164.59,4,2009-12-08 09:56:00,2010-10-07 09:28:00,302,Loyal Customers,0
13383.0,United Kingdom,305.28000000000003,1,2010-06-14 11:45:00,2010-06-14 11:45:00,0,Hibernating,0
13384.0,United Kingdom,2528.9,4,2010-07-27 12:22:00,2010-11-14 13:13:00,110,Loyal Customers,0
13386.0,United Kingdom,835.46,2,2010-09-28 13:09:00,2010-10-21 12:52:00,22,About to Sleep,0
13387.0,United Kingdom,189.44,1,2010-10-18 14:07:00,2010-10-18 14:07:00,0,About to Sleep,0
13388.0,United Kingdom,508.55,1,2010-04-15 10:18:00,2010-04-15 10:18:00,0,Hibernating,1
13392.0,United Kingdom,91.14,1,2010-01-31 13:34:00,2010-01-31 13:34:00,0,Hibernating,1
13393.0,United Kingdom,1131.45,4,2009-12-07 18:12:00,2010-05-05 09:34:00,148,At Risk,1
13394.0,United Kingdom,4101.68,11,2009-12-01 11:58:00,2010-11-25 18:08:00,359,Champions,0
13395.0,United Kingdom,872.51,2,2010-10-14 13:00:00,2010-11-04 14:00:00,21,Potential Loyalists,0
13397.0,United Kingdom,1647.74,5,2010-01-20 09:50:00,2010-09-28 13:10:00,251,At Risk,0
13398.0,United Kingdom,213.0,1,2010-09-17 09:34:00,2010-09-17 09:34:00,0,Hibernating,0
13399.0,United Kingdom,275.4,3,2010-07-08 17:47:00,2010-09-01 13:59:00,54,At Risk,1
13400.0,United Kingdom,310.83,1,2010-05-06 09:00:00,2010-05-06 09:00:00,0,Hibernating,1
13402.0,United Kingdom,913.9000000000001,3,2010-05-24 10:56:00,2010-12-02 17:12:00,192,Potential Loyalists,0
13403.0,United Kingdom,154.5,2,2009-12-16 13:23:00,2010-11-17 11:38:00,335,Potential Loyalists,0
13405.0,United Kingdom,641.36,3,2009-12-15 14:13:00,2010-08-15 13:28:00,242,At Risk,1
13406.0,United Kingdom,568.92,2,2010-03-18 07:29:00,2010-10-08 14:44:00,204,About to Sleep,0
13407.0,United Kingdom,2244.7,3,2010-02-16 11:13:00,2010-05-10 12:41:00,83,At Risk,1
13408.0,United Kingdom,23616.422,46,2009-12-04 09:31:00,2010-12-03 09:39:00,364,Champions,0
13410.0,United Kingdom,1198.9,4,2009-12-08 13:43:00,2010-11-11 16:45:00,338,Loyal Customers,0
13412.0,United Kingdom,487.34999999999997,1,2010-03-29 16:28:00,2010-03-29 16:28:00,0,Hibernating,1
13413.0,United Kingdom,429.44,6,2010-01-21 17:43:00,2010-03-10 12:17:00,47,At Risk,1
13414.0,United Kingdom,1103.64,3,2010-04-15 17:00:00,2010-09-02 16:55:00,139,At Risk,1
13415.0,United Kingdom,800.67,4,2009-12-11 14:20:00,2010-08-24 11:38:00,255,At Risk,1
13416.0,United Kingdom,228.3,1,2009-12-03 13:02:00,2009-12-03 13:02:00,0,Hibernating,1
13417.0,United Kingdom,1028.66,4,2010-02-08 12:39:00,2010-06-10 10:05:00,121,At Risk,1
13418.0,United Kingdom,6106.17,15,2009-12-11 12:51:00,2010-12-02 10:46:00,355,Champions,0
13421.0,United Kingdom,2252.04,6,2010-02-14 14:45:00,2010-10-29 17:17:00,257,Loyal Customers,0
13423.0,United Kingdom,217.03,1,2010-10-07 09:02:00,2010-10-07 09:02:00,0,About to Sleep,0
13424.0,United Kingdom,572.77,1,2010-09-16 10:49:00,2010-09-16 10:49:00,0,Hibernating,0
13425.0,United Kingdom,1779.42,2,2010-05-09 14:35:00,2010-07-19 12:56:00,70,Hibernating,0
13426.0,United Kingdom,4526.06,12,2009-12-09 15:16:00,2010-11-22 11:22:00,347,Loyal Customers,0
13427.0,United Kingdom,423.93,3,2009-12-17 13:44:00,2010-08-19 11:45:00,244,At Risk,1
13428.0,United Kingdom,281.51,2,2010-07-13 13:20:00,2010-07-13 13:33:00,0,Hibernating,0
13431.0,United Kingdom,2047.14,6,2010-02-18 11:53:00,2010-10-29 14:09:00,253,Loyal Customers,0
13432.0,United Kingdom,439.1,2,2010-04-06 14:42:00,2010-05-17 13:18:00,40,Hibernating,1
13433.0,United Kingdom,658.3199999999999,4,2010-01-12 08:59:00,2010-07-26 16:55:00,195,At Risk,1
13434.0,United Kingdom,1132.6200000000001,3,2010-02-22 09:54:00,2010-11-19 15:09:00,270,Potential Loyalists,0
13435.0,United Kingdom,665.34,2,2010-07-27 16:56:00,2010-11-28 13:51:00,123,Potential Loyalists,0
13438.0,United Kingdom,46.5,1,2010-06-10 18:46:00,2010-06-10 18:46:00,0,Hibernating,1
13439.0,United Kingdom,702.9,2,2010-07-01 14:36:00,2010-11-16 15:24:00,138,Potential Loyalists,0
13440.0,United Kingdom,1295.25,7,2010-09-14 10:34:00,2010-10-12 13:11:00,28,Loyal Customers,0
13441.0,United Kingdom,424.26,1,2010-10-04 10:38:00,2010-10-04 10:38:00,0,About to Sleep,0
13442.0,United Kingdom,419.87,3,2009-12-01 14:59:00,2010-02-10 14:03:00,70,At Risk,1
13443.0,United Kingdom,1280.16,6,2010-01-31 13:30:00,2010-09-17 12:31:00,228,At Risk,0
13444.0,United Kingdom,631.6800000000001,2,2010-07-21 14:34:00,2010-11-30 13:02:00,131,Potential Loyalists,0
13445.0,United Kingdom,241.89999999999998,1,2010-03-23 15:34:00,2010-03-23 15:34:00,0,Hibernating,1
13446.0,United Kingdom,3881.89,11,2010-02-14 11:52:00,2010-10-05 18:51:00,233,Loyal Customers,0
13448.0,United Kingdom,5701.5,9,2009-12-06 12:14:00,2010-12-01 10:53:00,359,Champions,0
13450.0,United Kingdom,2076.32,7,2010-04-15 19:15:00,2010-11-30 13:20:00,228,Champions,0
13451.0,United Kingdom,4214.77,6,2010-03-21 16:13:00,2010-11-23 14:50:00,246,Loyal Customers,0
13452.0,United Kingdom,139.8,1,2010-08-24 09:53:00,2010-08-24 09:53:00,0,Hibernating,0
13453.0,United Kingdom,424.71,1,2010-11-02 13:23:00,2010-11-02 13:23:00,0,About to Sleep,0
13454.0,United Kingdom,219.87,1,2010-03-08 14:40:00,2010-03-08 14:40:00,0,Hibernating,1
13455.0,United Kingdom,1847.59,5,2009-12-09 08:58:00,2010-12-08 13:11:00,364,Champions,0
13457.0,United Kingdom,148.22,2,2009-12-02 12:46:00,2010-01-20 08:48:00,48,Hibernating,1
13458.0,United Kingdom,2312.7,2,2010-11-16 14:01:00,2010-11-25 15:02:00,9,Potential Loyalists,0
13459.0,United Kingdom,1160.4099999999999,2,2010-01-26 13:35:00,2010-03-25 10:24:00,57,Hibernating,1
13461.0,United Kingdom,2715.0,3,2010-04-21 16:01:00,2010-10-28 17:53:00,190,Need Attention,0
13462.0,United Kingdom,1002.35,4,2009-12-14 09:48:00,2010-10-25 10:00:00,315,Loyal Customers,0
13464.0,United Kingdom,2422.96,5,2010-03-31 15:22:00,2010-11-10 12:24:00,223,Loyal Customers,0
13465.0,United Kingdom,931.12,2,2010-05-02 15:30:00,2010-09-19 15:13:00,139,Hibernating,0
13466.0,United Kingdom,705.45,4,2010-03-21 13:50:00,2010-10-27 12:50:00,219,Loyal Customers,0
13468.0,United Kingdom,7685.54,38,2009-12-03 13:32:00,2010-12-06 13:34:00,368,Champions,0
13469.0,United Kingdom,82.4,1,2010-02-24 15:03:00,2010-02-24 15:03:00,0,Hibernating,1
13472.0,United Kingdom,592.24,2,2010-06-02 09:48:00,2010-09-02 09:41:00,91,Hibernating,0
13473.0,United Kingdom,2235.12,6,2009-12-15 19:02:00,2010-05-14 10:47:00,149,At Risk,1
13474.0,United Kingdom,434.2,2,2010-08-01 14:40:00,2010-09-22 09:21:00,51,Hibernating,0
13476.0,United Kingdom,823.0,3,2010-03-05 09:39:00,2010-10-29 08:24:00,237,Need Attention,0
13477.0,United Kingdom,1379.59,5,2010-01-25 11:52:00,2010-09-10 09:08:00,227,At Risk,0
13478.0,United Kingdom,2215.78,5,2010-01-31 15:51:00,2010-08-27 13:23:00,207,At Risk,1
13479.0,United Kingdom,550.42,2,2010-08-19 16:18:00,2010-09-13 13:29:00,24,Hibernating,0
13480.0,United Kingdom,627.82,2,2010-01-29 12:35:00,2010-10-19 11:53:00,262,About to Sleep,0
13481.0,United Kingdom,2026.28,6,2009-12-04 12:37:00,2010-11-30 10:32:00,360,Champions,0
13482.0,United Kingdom,151.45,1,2010-03-22 10:31:00,2010-03-22 10:31:00,0,Hibernating,1
13484.0,United Kingdom,476.92,2,2010-03-10 11:46:00,2010-11-21 13:48:00,256,Potential Loyalists,0
13485.0,United Kingdom,2564.98,10,2009-12-03 13:46:00,2010-11-28 11:04:00,359,Champions,0
13487.0,United Kingdom,271.47,2,2009-12-05 10:25:00,2010-07-22 10:41:00,229,Hibernating,0
13488.0,United Kingdom,6619.57,11,2010-01-25 10:13:00,2010-12-07 13:01:00,316,Champions,0
13490.0,United Kingdom,154.25,1,2010-02-23 14:48:00,2010-02-23 14:48:00,0,Hibernating,1
13491.0,United Kingdom,3350.7400000000002,18,2009-12-07 08:24:00,2010-12-02 14:30:00,360,Champions,0
13495.0,United Kingdom,3329.39,6,2009-12-07 12:12:00,2010-12-06 15:14:00,364,Champions,0
13497.0,United Kingdom,972.28,5,2010-02-08 10:27:00,2010-12-06 11:37:00,301,Champions,0
13498.0,United Kingdom,327.38,1,2009-12-09 15:26:00,2009-12-09 15:26:00,0,Hibernating,1
13500.0,United Kingdom,299.53,1,2010-11-03 13:16:00,2010-11-03 13:16:00,0,About to Sleep,0
13501.0,Switzerland,1544.79,2,2010-05-18 13:24:00,2010-08-10 13:01:00,83,Hibernating,0
13502.0,United Kingdom,488.5,2,2010-06-09 10:52:00,2010-10-20 10:15:00,132,About to Sleep,0
13503.0,United Kingdom,1688.54,5,2010-02-16 13:49:00,2010-08-17 13:17:00,181,At Risk,1
13506.0,United Kingdom,1180.68,4,2010-09-05 12:33:00,2010-12-05 12:15:00,90,Champions,0
13508.0,United Kingdom,176.07999999999998,1,2010-03-07 11:58:00,2010-03-07 11:58:00,0,Hibernating,1
13509.0,United Kingdom,135.0,1,2010-07-20 12:10:00,2010-07-20 12:10:00,0,Hibernating,0
13510.0,United Kingdom,2766.73,7,2009-12-21 11:53:00,2010-11-29 12:26:00,343,Champions,0
13511.0,United Kingdom,282.76,1,2010-02-01 12:10:00,2010-02-01 12:10:00,0,Hibernating,1
13512.0,United Kingdom,462.18,3,2010-05-05 13:22:00,2010-11-17 14:55:00,196,Potential Loyalists,0
13513.0,United Kingdom,619.49,2,2010-02-22 16:36:00,2010-09-24 16:25:00,213,Hibernating,0
13514.0,United Kingdom,663.7,3,2010-01-26 15:11:00,2010-10-07 12:10:00,253,Need Attention,0
